,VWAP
2024-02-12 09:45:00-05:00,501.3027349729944
2024-02-12 09:46:00-05:00,501.30266834342575
2024-02-12 09:47:00-05:00,501.3026115528897
2024-02-12 09:48:00-05:00,501.30047926179435
2024-02-12 09:49:00-05:00,501.30006007813057
2024-02-12 09:50:00-05:00,501.30046802496554
2024-02-12 09:51:00-05:00,501.30266095729365
2024-02-12 09:52:00-05:00,501.30400639350387
2024-02-12 09:53:00-05:00,501.3055049487619
2024-02-12 09:54:00-05:00,501.30702318286654
2024-02-12 09:55:00-05:00,501.30946361235453
2024-02-12 09:56:00-05:00,501.31147414687257
2024-02-12 09:57:00-05:00,501.3129551935291
2024-02-12 09:58:00-05:00,501.3142349984522
2024-02-12 09:59:00-05:00,501.3160203848585
2024-03-05 16:00:00-05:00,
2024-02-12 10:00:00-05:00,501.3160203848585
2024-02-12 10:01:00-05:00,501.31508544564275
2024-02-12 10:02:00-05:00,501.3143601929343
2024-02-12 10:03:00-05:00,501.31441711266905
2024-02-12 10:04:00-05:00,501.3143620397482
2024-02-12 10:05:00-05:00,501.31301674478163
2024-02-12 10:06:00-05:00,501.30797507518395
2024-02-12 10:07:00-05:00,501.3066088078029
2024-02-12 10:08:00-05:00,501.3033499829069
2024-02-12 10:09:00-05:00,501.3028519803544
2024-02-12 10:10:00-05:00,501.30198063201584
2024-02-12 10:11:00-05:00,501.2990406407902
2024-02-12 10:12:00-05:00,501.2965641665431
2024-02-12 10:13:00-05:00,501.29449516622054
2024-02-12 10:14:00-05:00,501.29289545321535
2024-02-12 10:15:00-05:00,501.28973815588876
2024-02-12 10:16:00-05:00,501.2861651087747
2024-02-12 10:17:00-05:00,501.28420214311495
2024-02-12 10:18:00-05:00,501.28311278732
2024-02-12 10:19:00-05:00,501.28256209938775
2024-02-12 10:20:00-05:00,501.2815968323288
2024-02-12 10:21:00-05:00,501.281071338165
2024-02-12 10:22:00-05:00,501.28057759477394
2024-02-12 10:23:00-05:00,501.2801020901783
2024-02-12 10:24:00-05:00,501.27973111980396
2024-02-12 10:25:00-05:00,501.2802568091105
2024-02-12 10:26:00-05:00,501.28109729547197
2024-02-12 10:27:00-05:00,501.28162485207713
2024-02-12 10:28:00-05:00,501.2824189660313
2024-02-12 10:29:00-05:00,501.28275140834177
2024-02-12 10:30:00-05:00,501.28515930452727
2024-02-12 10:31:00-05:00,501.2919096667193
2024-02-12 10:32:00-05:00,501.2960917235558
2024-02-12 10:33:00-05:00,501.29891802916467
2024-02-12 10:34:00-05:00,501.300656662071
2024-02-12 10:35:00-05:00,501.30206164458576
2024-02-12 10:36:00-05:00,501.3067270674169
2024-02-12 10:37:00-05:00,501.30779551281694
2024-02-12 10:38:00-05:00,501.30891471113785
2024-02-12 10:39:00-05:00,501.3099852198596
2024-02-12 10:40:00-05:00,501.32721216553745
2024-02-12 10:41:00-05:00,501.3281270174052
2024-02-12 10:42:00-05:00,501.32984472593245
2024-02-12 10:43:00-05:00,501.33388173007484
2024-02-12 10:44:00-05:00,501.33642473291053
2024-02-12 10:45:00-05:00,501.3411345474544
2024-02-12 10:46:00-05:00,501.345938848235
2024-02-12 10:47:00-05:00,501.35091375037274
2024-02-12 10:48:00-05:00,501.35518811630936
2024-02-12 10:49:00-05:00,501.3604873090849
2024-02-12 10:50:00-05:00,501.3637031419979
2024-02-12 10:51:00-05:00,501.36656683816705
2024-02-12 10:52:00-05:00,501.374462970428
2024-02-12 10:53:00-05:00,501.3819479178894
2024-02-12 10:54:00-05:00,501.39602291826
2024-02-12 10:55:00-05:00,501.4053627511627
2024-02-12 10:56:00-05:00,501.4110386688966
2024-02-12 10:57:00-05:00,501.4182939661136
2024-02-12 10:58:00-05:00,501.42141996653055
2024-02-12 10:59:00-05:00,501.42540186951254
2024-02-12 11:00:00-05:00,501.4304802446674
2024-02-12 11:01:00-05:00,501.4353978249518
2024-02-12 11:02:00-05:00,501.4415310277368
2024-02-12 11:03:00-05:00,501.44623496580226
2024-02-12 11:04:00-05:00,501.4495322058661
2024-02-12 11:05:00-05:00,501.45792073585443
2024-02-12 11:06:00-05:00,501.46099150976585
2024-02-12 11:07:00-05:00,501.46561747168386
2024-02-12 11:08:00-05:00,501.475526155048
2024-02-12 11:09:00-05:00,501.4805135556855
2024-02-12 11:10:00-05:00,501.48656300396806
2024-02-12 11:11:00-05:00,501.48937457007906
2024-02-12 11:12:00-05:00,501.49251490293346
2024-02-12 11:13:00-05:00,501.49617230474973
2024-02-12 11:14:00-05:00,501.4978692004146
2024-02-12 11:15:00-05:00,501.5054559723111
2024-02-12 11:16:00-05:00,501.5110647642354
2024-02-12 11:17:00-05:00,501.522589971556
2024-02-12 11:18:00-05:00,501.5307270193423
2024-02-12 11:19:00-05:00,501.54226825858393
2024-02-12 11:20:00-05:00,501.545503058339
2024-02-12 11:21:00-05:00,501.5497095260667
2024-02-12 11:22:00-05:00,501.55475526733017
2024-02-12 11:23:00-05:00,501.56573263161584
2024-02-12 11:24:00-05:00,501.58139733766336
2024-02-12 11:25:00-05:00,501.58732287080966
2024-02-12 11:26:00-05:00,501.59266194367007
2024-02-12 11:27:00-05:00,501.6004235102795
2024-02-12 11:28:00-05:00,501.61691851488706
2024-02-12 11:29:00-05:00,501.6234539236771
2024-02-12 11:30:00-05:00,501.63104490779943
2024-02-12 11:31:00-05:00,501.659619101821
2024-02-12 11:32:00-05:00,501.6909824438909
2024-02-12 11:33:00-05:00,501.70473235459224
2024-02-12 11:34:00-05:00,501.71716541229983
2024-02-12 11:35:00-05:00,501.73639379006806
2024-02-12 11:36:00-05:00,501.7500770079754
2024-02-12 11:37:00-05:00,501.7582537800867
2024-02-12 11:38:00-05:00,501.7661426286313
2024-02-12 11:39:00-05:00,501.7774576408483
2024-02-12 11:40:00-05:00,501.7882023265068
2024-02-12 11:41:00-05:00,501.79515703738275
2024-02-12 11:42:00-05:00,501.8061854090629
2024-02-12 11:43:00-05:00,501.8163200921933
2024-02-12 11:44:00-05:00,501.8201479345455
2024-02-12 11:45:00-05:00,501.8272388095619
2024-02-12 11:46:00-05:00,501.8330017071004
2024-02-12 11:47:00-05:00,501.84462413789623
2024-02-12 11:48:00-05:00,501.8544128698739
2024-02-12 11:49:00-05:00,501.86365336571345
2024-02-12 11:50:00-05:00,501.8694414791829
2024-02-12 11:51:00-05:00,501.87460673466467
2024-02-12 11:52:00-05:00,501.882155835659
2024-02-12 11:53:00-05:00,501.8904649211158
2024-02-12 11:54:00-05:00,501.89572849722083
2024-02-12 11:55:00-05:00,501.9059078920482
2024-02-12 11:56:00-05:00,501.91112700973855
2024-02-12 11:57:00-05:00,501.91645107775645
2024-02-12 11:58:00-05:00,501.9202508882874
2024-02-12 11:59:00-05:00,501.9317990513453
2024-02-12 12:00:00-05:00,501.9373191385918
2024-02-12 12:01:00-05:00,501.94503293971866
2024-02-12 12:02:00-05:00,501.97099759576315
2024-02-12 12:03:00-05:00,501.9765737515999
2024-02-12 12:04:00-05:00,501.98160260075855
2024-02-12 12:05:00-05:00,501.9942758178915
2024-02-12 12:06:00-05:00,502.00344656896795
2024-02-12 12:07:00-05:00,502.00708114081135
2024-02-12 12:08:00-05:00,502.0155199813913
2024-02-12 12:09:00-05:00,502.0203473580977
2024-02-12 12:10:00-05:00,502.0274366602347
2024-02-12 12:11:00-05:00,502.0311491513537
2024-02-12 12:12:00-05:00,502.03580493852104
2024-02-12 12:13:00-05:00,502.0389242090587
2024-02-12 12:14:00-05:00,502.0409397507098
2024-02-12 12:15:00-05:00,502.0481289734787
2024-02-12 12:16:00-05:00,502.05357511046617
2024-02-12 12:17:00-05:00,502.0614947929048
2024-02-12 12:18:00-05:00,502.06965577543417
2024-02-12 12:19:00-05:00,502.0730515126186
2024-02-12 12:20:00-05:00,502.07767390418695
2024-02-12 12:21:00-05:00,502.08354263031543
2024-02-12 12:22:00-05:00,502.0879456314114
2024-02-12 12:23:00-05:00,502.09608270173345
2024-02-12 12:24:00-05:00,502.10053253459364
2024-02-12 12:25:00-05:00,502.10332813053463
2024-02-12 12:26:00-05:00,502.1070088833402
2024-02-12 12:27:00-05:00,502.1130084871133
2024-02-12 12:28:00-05:00,502.11515549172793
2024-02-12 12:29:00-05:00,502.1191440050238
2024-02-12 12:30:00-05:00,502.12120610205443
2024-02-12 12:31:00-05:00,502.12424118901004
2024-02-12 12:32:00-05:00,502.12703061388856
2024-02-12 12:33:00-05:00,502.1299885718446
2024-02-12 12:34:00-05:00,502.1321509437659
2024-02-12 12:35:00-05:00,502.13364093968005
2024-02-12 12:36:00-05:00,502.1357539714398
2024-02-12 12:37:00-05:00,502.1372074579491
2024-02-12 12:38:00-05:00,502.14011147667424
2024-02-12 12:39:00-05:00,502.1430404769189
2024-02-12 12:40:00-05:00,502.1443714809332
2024-02-12 12:41:00-05:00,502.1459282491688
2024-02-12 12:42:00-05:00,502.1474719919168
2024-02-12 12:43:00-05:00,502.14892628023534
2024-02-12 12:44:00-05:00,502.15063840939473
2024-02-12 12:45:00-05:00,502.1521194895298
2024-02-12 12:46:00-05:00,502.1553102905138
2024-02-12 12:47:00-05:00,502.15826655243495
2024-02-12 12:48:00-05:00,502.1618044141642
2024-02-12 12:49:00-05:00,502.1676249396886
2024-02-12 12:50:00-05:00,502.17085429244594
2024-02-12 12:51:00-05:00,502.1738373186055
2024-02-12 12:52:00-05:00,502.1769110390925
2024-02-12 12:53:00-05:00,502.1802840609577
2024-02-12 12:54:00-05:00,502.18255698133214
2024-02-12 12:55:00-05:00,502.18630852696054
2024-02-12 12:56:00-05:00,502.1893815690113
2024-02-12 12:57:00-05:00,502.19216493939837
2024-02-12 12:58:00-05:00,502.19727825141524
2024-02-12 12:59:00-05:00,502.202694569087
2024-02-12 13:00:00-05:00,502.205330635711
2024-02-12 13:01:00-05:00,502.2073634048237
2024-02-12 13:02:00-05:00,502.21237025609923
2024-02-12 13:03:00-05:00,502.2152075644913
2024-02-12 13:04:00-05:00,502.2173397833738
2024-02-12 13:05:00-05:00,502.2190787378956
2024-02-12 13:06:00-05:00,502.22118111477573
2024-02-12 13:07:00-05:00,502.2238184780513
2024-02-12 13:08:00-05:00,502.22591031358974
2024-02-12 13:09:00-05:00,502.2285380813603
2024-02-12 13:10:00-05:00,502.23037992673454
2024-02-12 13:11:00-05:00,502.2328567463605
2024-02-12 13:12:00-05:00,502.23500762295134
2024-02-12 13:13:00-05:00,502.2379911071891
2024-02-12 13:14:00-05:00,502.24014829999055
2024-02-12 13:15:00-05:00,502.2425786881807
2024-02-12 13:16:00-05:00,502.2451110486208
2024-02-12 13:17:00-05:00,502.2474845587389
2024-02-12 13:18:00-05:00,502.2513773781861
2024-02-12 13:19:00-05:00,502.25620941918686
2024-02-12 13:20:00-05:00,502.259916781386
2024-02-12 13:21:00-05:00,502.2636878630756
2024-02-12 13:22:00-05:00,502.2665270378952
2024-02-12 13:23:00-05:00,502.27041741709496
2024-02-12 13:24:00-05:00,502.27367280852957
2024-02-12 13:25:00-05:00,502.27587556461776
2024-02-12 13:26:00-05:00,502.2784815995018
2024-02-12 13:27:00-05:00,502.280140008023
2024-02-12 13:28:00-05:00,502.2829266502735
2024-02-12 13:29:00-05:00,502.2837247845754
2024-02-12 13:30:00-05:00,502.2851143425134
2024-02-12 13:31:00-05:00,502.2857796031651
2024-02-12 13:32:00-05:00,502.2869303353551
2024-02-12 13:33:00-05:00,502.2888803232542
2024-02-12 13:34:00-05:00,502.2893146630832
2024-02-12 13:35:00-05:00,502.2897017748627
2024-02-12 13:36:00-05:00,502.29078242314745
2024-02-12 13:37:00-05:00,502.2909631463487
2024-02-12 13:38:00-05:00,502.28903932148165
2024-02-12 13:39:00-05:00,502.28585404854744
2024-02-12 13:40:00-05:00,502.2827949748377
2024-02-12 13:41:00-05:00,502.27936791664354
2024-02-12 13:42:00-05:00,502.27552915040235
2024-02-12 13:43:00-05:00,502.27120586300674
2024-02-12 13:44:00-05:00,502.26852643062705
2024-02-12 13:45:00-05:00,502.26669195519213
2024-02-12 13:46:00-05:00,502.2646718834371
2024-02-12 13:47:00-05:00,502.2634421541982
2024-02-12 13:48:00-05:00,502.26201821270905
2024-02-12 13:49:00-05:00,502.2611489974288
2024-02-12 13:50:00-05:00,502.26016206300915
2024-02-12 13:51:00-05:00,502.25877825274273
2024-02-12 13:52:00-05:00,502.25710365287256
2024-02-12 13:53:00-05:00,502.2564390169715
2024-02-12 13:54:00-05:00,502.25589500412127
2024-02-12 13:55:00-05:00,502.2546790312091
2024-02-12 13:56:00-05:00,502.2543609507413
2024-02-12 13:57:00-05:00,502.2540972261337
2024-02-12 13:58:00-05:00,502.2539816027263
2024-02-12 13:59:00-05:00,502.25331485679254
2024-02-12 14:00:00-05:00,502.25196864035036
2024-02-12 14:01:00-05:00,502.25082915931034
2024-02-12 14:02:00-05:00,502.24954758173226
2024-02-12 14:03:00-05:00,502.2490214499086
2024-02-12 14:04:00-05:00,502.2477729462922
2024-02-12 14:05:00-05:00,502.2461033392765
2024-02-12 14:06:00-05:00,502.2453716018243
2024-02-12 14:07:00-05:00,502.244457774569
2024-02-12 14:08:00-05:00,502.2433945120986
2024-02-12 14:09:00-05:00,502.2427553665433
2024-02-12 14:10:00-05:00,502.2420485694728
2024-02-12 14:11:00-05:00,502.2415282785685
2024-02-12 14:12:00-05:00,502.2410966403426
2024-02-12 14:13:00-05:00,502.2405500751515
2024-02-12 14:14:00-05:00,502.2395614023895
2024-02-12 14:15:00-05:00,502.2335206578161
2024-02-12 14:16:00-05:00,502.2282628811796
2024-02-12 14:17:00-05:00,502.2208978274707
2024-02-12 14:18:00-05:00,502.2048998340722
2024-02-12 14:19:00-05:00,502.1799624227447
2024-02-12 14:20:00-05:00,502.15850682479146
2024-02-12 14:21:00-05:00,502.1464346458151
2024-02-12 14:22:00-05:00,502.13843368298416
2024-02-12 14:23:00-05:00,502.1322521396274
2024-02-12 14:24:00-05:00,502.1236572926207
2024-02-12 14:25:00-05:00,502.1195250618427
2024-02-12 14:26:00-05:00,502.1153862570049
2024-02-12 14:27:00-05:00,502.1123850765115
2024-02-12 14:28:00-05:00,502.1066087211608
2024-02-12 14:29:00-05:00,502.1033001157408
2024-02-12 14:30:00-05:00,502.09634390616026
2024-02-12 14:31:00-05:00,502.09311363104337
2024-02-12 14:32:00-05:00,502.0868488975415
2024-02-12 14:33:00-05:00,502.0847616278998
2024-02-12 14:34:00-05:00,502.0828084861017
2024-02-12 14:35:00-05:00,502.08005150111586
2024-02-12 14:36:00-05:00,502.07680348779894
2024-02-12 14:37:00-05:00,502.0734387193633
2024-02-12 14:38:00-05:00,502.069856541022
2024-02-12 14:39:00-05:00,502.0676460024729
2024-02-12 14:40:00-05:00,502.06515173702456
2024-02-12 14:41:00-05:00,502.0619619359229
2024-02-12 14:42:00-05:00,502.058219598763
2024-02-12 14:43:00-05:00,502.0545673533707
2024-02-12 14:44:00-05:00,502.05334834204956
2024-02-12 14:45:00-05:00,502.05146813572713
2024-02-12 14:46:00-05:00,502.04830472667345
2024-02-12 14:47:00-05:00,502.0432029442235
2024-02-12 14:48:00-05:00,502.04106481981546
2024-02-12 14:49:00-05:00,502.03937167340763
2024-02-12 14:50:00-05:00,502.0299939647631
2024-02-12 14:51:00-05:00,502.02480995014673
2024-02-12 14:52:00-05:00,502.01969279226637
2024-02-12 14:53:00-05:00,502.0150816411039
2024-02-12 14:54:00-05:00,502.01224679393636
2024-02-12 14:55:00-05:00,502.00419792131765
2024-02-12 14:56:00-05:00,502.00086011980727
2024-02-12 14:57:00-05:00,501.9978206013267
2024-02-12 14:58:00-05:00,501.9937946145017
2024-02-12 14:59:00-05:00,501.99096223286074
2024-02-12 15:00:00-05:00,501.98360639977454
2024-02-12 15:01:00-05:00,501.9792423539418
2024-02-12 15:02:00-05:00,501.9684970635516
2024-02-12 15:03:00-05:00,501.96435646540266
2024-02-12 15:04:00-05:00,501.9616263415936
2024-02-12 15:05:00-05:00,501.95915356015075
2024-02-12 15:06:00-05:00,501.95634145170055
2024-02-12 15:07:00-05:00,501.9539656623588
2024-02-12 15:08:00-05:00,501.95044457002354
2024-02-12 15:09:00-05:00,501.94901506349265
2024-02-12 15:10:00-05:00,501.94657779983294
2024-02-12 15:11:00-05:00,501.9449628908428
2024-02-12 15:12:00-05:00,501.943314701546
2024-02-12 15:13:00-05:00,501.94065897144156
2024-02-12 15:14:00-05:00,501.93929502406706
2024-02-12 15:15:00-05:00,501.93686976037316
2024-02-12 15:16:00-05:00,501.93489029193256
2024-02-12 15:17:00-05:00,501.93342241006127
2024-02-12 15:18:00-05:00,501.9303831690627
2024-02-12 15:19:00-05:00,501.92918046116364
2024-02-12 15:20:00-05:00,501.927918398038
2024-02-12 15:21:00-05:00,501.9264331917998
2024-02-12 15:22:00-05:00,501.9251841723513
2024-02-12 15:23:00-05:00,501.9237944237131
2024-02-12 15:24:00-05:00,501.9224114984335
2024-02-12 15:25:00-05:00,501.9208132536199
2024-02-12 15:26:00-05:00,501.9187981759779
2024-02-12 15:27:00-05:00,501.9172978841111
2024-02-12 15:28:00-05:00,501.91590813190726
2024-02-12 15:29:00-05:00,501.9139207495096
2024-02-12 15:30:00-05:00,501.9113606718287
2024-02-12 15:31:00-05:00,501.9095281717051
2024-02-12 15:32:00-05:00,501.9076062098914
2024-02-12 15:33:00-05:00,501.9063598039449
2024-02-12 15:34:00-05:00,501.9050113707809
2024-02-12 15:35:00-05:00,501.9035822902249
2024-02-12 15:36:00-05:00,501.9008545263033
2024-02-12 15:37:00-05:00,501.89880978625484
2024-02-12 15:38:00-05:00,501.89624138309443
2024-02-12 15:39:00-05:00,501.89414955076074
2024-02-12 15:40:00-05:00,501.88986046694237
2024-02-12 15:41:00-05:00,501.88510907138567
2024-02-12 15:42:00-05:00,501.8729356114088
2024-02-12 15:43:00-05:00,501.86896434063226
2024-02-12 15:44:00-05:00,501.8608074759234
2024-02-12 15:45:00-05:00,501.85714169696996
2024-02-12 15:46:00-05:00,501.84865000109636
2024-02-12 15:47:00-05:00,501.83935538575605
2024-02-12 15:48:00-05:00,501.83371245821223
2024-02-12 15:49:00-05:00,501.8172262433806
2024-02-12 15:50:00-05:00,501.81042855988926
2024-02-12 15:51:00-05:00,501.80336397535206
2024-02-12 15:52:00-05:00,501.7989876738777
2024-02-12 15:53:00-05:00,501.7957420703641
2024-02-12 15:54:00-05:00,501.78893993016055
2024-02-12 15:55:00-05:00,501.77848842567886
2024-02-12 15:56:00-05:00,501.77291806826156
2024-02-12 15:57:00-05:00,501.7569045166393
2024-02-12 15:58:00-05:00,501.7423379129396
2024-02-12 15:59:00-05:00,501.68102352042547
2024-02-13 09:30:00-05:00,494.2300109863281
2024-02-13 09:31:00-05:00,494.23773604573864
2024-02-13 09:32:00-05:00,494.2705588030977
2024-02-13 09:33:00-05:00,494.29907168672895
2024-02-13 09:34:00-05:00,494.3327996338958
2024-02-13 09:35:00-05:00,494.38493405273823
2024-02-13 09:36:00-05:00,494.419131265619
2024-02-13 09:37:00-05:00,494.44022871434134
2024-02-13 09:38:00-05:00,494.467170874114
2024-02-13 09:39:00-05:00,494.47134861407056
2024-02-13 09:40:00-05:00,494.4719538786611
2024-02-13 09:41:00-05:00,494.4708038123982
2024-02-13 09:42:00-05:00,494.4757637893554
2024-02-13 09:43:00-05:00,494.4797007492571
2024-02-13 09:44:00-05:00,494.47595643597606
2024-02-13 09:45:00-05:00,494.47365966541963
2024-02-13 09:46:00-05:00,494.4743739675172
2024-02-13 09:47:00-05:00,494.4707011754493
2024-02-13 09:48:00-05:00,494.46767190797965
2024-02-13 09:49:00-05:00,494.45954923135935
2024-02-13 09:50:00-05:00,494.44733629210623
2024-02-13 09:51:00-05:00,494.4386392478268
2024-02-13 09:52:00-05:00,494.42053091508967
2024-02-13 09:53:00-05:00,494.40830034689793
2024-02-13 09:54:00-05:00,494.40463618844285
2024-02-13 09:55:00-05:00,494.38298198026183
2024-02-13 09:56:00-05:00,494.37784787499197
2024-02-13 09:57:00-05:00,494.37318547119344
2024-02-13 09:58:00-05:00,494.36845155358776
2024-02-13 09:59:00-05:00,494.36082476026934
2024-02-13 10:00:00-05:00,494.3503873059864
2024-02-13 10:01:00-05:00,494.343730752806
2024-02-13 10:02:00-05:00,494.33673865323794
2024-02-13 10:03:00-05:00,494.33212428524206
2024-02-13 10:04:00-05:00,494.3188119384969
2024-02-13 10:05:00-05:00,494.3106509060033
2024-02-13 10:06:00-05:00,494.30386292928205
2024-02-13 10:07:00-05:00,494.2958209448971
2024-02-13 10:08:00-05:00,494.2720350366429
2024-02-13 10:09:00-05:00,494.265078950234
2024-02-13 10:10:00-05:00,494.24862169030433
2024-02-13 10:11:00-05:00,494.243659701829
2024-02-13 10:12:00-05:00,494.2391840465594
2024-02-13 10:13:00-05:00,494.22701294533346
2024-02-13 10:14:00-05:00,494.213501033019
2024-02-13 10:15:00-05:00,494.17839304683673
2024-02-13 10:16:00-05:00,494.1578202771805
2024-02-13 10:17:00-05:00,494.14910672067003
2024-02-13 10:18:00-05:00,494.1447880630319
2024-02-13 10:19:00-05:00,494.1412268069655
2024-02-13 10:20:00-05:00,494.13925412302314
2024-02-13 10:21:00-05:00,494.1392980050472
2024-02-13 10:22:00-05:00,494.13817440751484
2024-02-13 10:23:00-05:00,494.13788026898555
2024-02-13 10:24:00-05:00,494.13976776286626
2024-02-13 10:25:00-05:00,494.14595097651386
2024-02-13 10:26:00-05:00,494.14894739198365
2024-02-13 10:27:00-05:00,494.1529409531402
2024-02-13 10:28:00-05:00,494.1606164972055
2024-02-13 10:29:00-05:00,494.1728313221244
2024-02-13 10:30:00-05:00,494.1861601904067
2024-02-13 10:31:00-05:00,494.1963320549625
2024-02-13 10:32:00-05:00,494.2081326207027
2024-02-13 10:33:00-05:00,494.2166540168593
2024-02-13 10:34:00-05:00,494.22198131521867
2024-02-13 10:35:00-05:00,494.2254527849112
2024-02-13 10:36:00-05:00,494.23091674994845
2024-02-13 10:37:00-05:00,494.2349914449123
2024-02-13 10:38:00-05:00,494.2379628336094
2024-02-13 10:39:00-05:00,494.2498700309628
2024-02-13 10:40:00-05:00,494.2549762358346
2024-02-13 10:41:00-05:00,494.25743793016994
2024-02-13 10:42:00-05:00,494.2634948112366
2024-02-13 10:43:00-05:00,494.2914136028484
2024-02-13 10:44:00-05:00,494.2966182184929
2024-02-13 10:45:00-05:00,494.30186709018506
2024-02-13 10:46:00-05:00,494.30854620513514
2024-02-13 10:47:00-05:00,494.3140965506693
2024-02-13 10:48:00-05:00,494.3171324910186
2024-02-13 10:49:00-05:00,494.3196723250264
2024-02-13 10:50:00-05:00,494.3255995957133
2024-02-13 10:51:00-05:00,494.32761713810436
2024-02-13 10:52:00-05:00,494.33289899019985
2024-02-13 10:53:00-05:00,494.3454966906208
2024-02-13 10:54:00-05:00,494.3482656534414
2024-02-13 10:55:00-05:00,494.3511923611349
2024-02-13 10:56:00-05:00,494.3545888300579
2024-02-13 10:58:00-05:00,494.3574732616445
2024-02-13 10:59:00-05:00,494.3580406221797
2024-02-13 11:00:00-05:00,494.3597361972101
2024-02-13 11:01:00-05:00,494.3606821607507
2024-02-13 11:02:00-05:00,494.3619770212339
2024-02-13 11:03:00-05:00,494.36452093080203
2024-02-13 11:04:00-05:00,494.36948657477444
2024-02-13 11:05:00-05:00,494.37404863271735
2024-02-13 11:06:00-05:00,494.3774263969208
2024-02-13 11:07:00-05:00,494.37953369738744
2024-02-13 11:08:00-05:00,494.38927985811387
2024-02-13 11:09:00-05:00,494.3957083638737
2024-02-13 11:10:00-05:00,494.4008601796504
2024-02-13 11:11:00-05:00,494.4045705035369
2024-02-13 11:12:00-05:00,494.4078256911582
2024-02-13 11:13:00-05:00,494.4096444466892
2024-02-13 11:14:00-05:00,494.41195180537363
2024-02-13 11:15:00-05:00,494.41802960160925
2024-02-13 11:16:00-05:00,494.42069031216175
2024-02-13 11:17:00-05:00,494.424703518228
2024-02-13 11:18:00-05:00,494.4280665633126
2024-02-13 11:19:00-05:00,494.43027269633944
2024-02-13 11:20:00-05:00,494.4339150959767
2024-02-13 11:21:00-05:00,494.43624160867824
2024-02-13 11:22:00-05:00,494.43912980295386
2024-02-13 11:23:00-05:00,494.44353319596144
2024-02-13 11:24:00-05:00,494.4515869923802
2024-02-13 11:25:00-05:00,494.4544948130099
2024-02-13 11:26:00-05:00,494.4583829436079
2024-02-13 11:27:00-05:00,494.46302324904076
2024-02-13 11:28:00-05:00,494.4665531256206
2024-02-13 11:29:00-05:00,494.4702293569438
2024-02-13 11:30:00-05:00,494.47641542141287
2024-02-13 11:31:00-05:00,494.485782592074
2024-02-13 11:32:00-05:00,494.4903031227144
2024-02-13 11:33:00-05:00,494.50007328266696
2024-02-13 11:34:00-05:00,494.501900005057
2024-02-13 11:35:00-05:00,494.5193788386907
2024-02-13 11:36:00-05:00,494.5221036304869
2024-02-13 11:37:00-05:00,494.5254108199402
2024-02-13 11:38:00-05:00,494.52754776998984
2024-02-13 11:39:00-05:00,494.5311795957427
2024-02-13 11:40:00-05:00,494.5347443054354
2024-02-13 11:41:00-05:00,494.5395119310103
2024-02-13 11:42:00-05:00,494.54199052961104
2024-02-13 11:43:00-05:00,494.5451019547601
2024-02-13 11:44:00-05:00,494.5551794033898
2024-02-13 11:45:00-05:00,494.5582019865154
2024-02-13 11:46:00-05:00,494.56011196270106
2024-02-13 11:47:00-05:00,494.5622189860893
2024-02-13 11:48:00-05:00,494.56403861138125
2024-02-13 11:49:00-05:00,494.5657747409687
2024-02-13 11:50:00-05:00,494.5759890497276
2024-02-13 11:51:00-05:00,494.5784460554448
2024-02-13 11:52:00-05:00,494.5804970015122
2024-02-13 11:53:00-05:00,494.5829160007597
2024-02-13 11:54:00-05:00,494.585648929334
2024-02-13 11:55:00-05:00,494.58764005554167
2024-02-13 11:56:00-05:00,494.58960222018516
2024-02-13 11:57:00-05:00,494.5906297698401
2024-02-13 11:58:00-05:00,494.5920362984754
2024-02-13 11:59:00-05:00,494.59345276384516
2024-02-13 12:00:00-05:00,494.59469766383006
2024-02-13 12:01:00-05:00,494.5962310782448
2024-02-13 12:02:00-05:00,494.59718508024713
2024-02-13 12:03:00-05:00,494.5988538329901
2024-02-13 12:04:00-05:00,494.59956218049945
2024-02-13 12:05:00-05:00,494.6002762036006
2024-02-13 12:06:00-05:00,494.6008150078021
2024-02-13 12:07:00-05:00,494.6011523744664
2024-02-13 12:08:00-05:00,494.6018059130538
2024-02-13 12:09:00-05:00,494.6022242224627
2024-02-13 12:10:00-05:00,494.60250246187815
2024-02-13 12:11:00-05:00,494.6026080938719
2024-02-13 12:12:00-05:00,494.60267485919377
2024-02-13 12:13:00-05:00,494.60284253894696
2024-02-13 12:14:00-05:00,494.60383003426216
2024-02-13 12:15:00-05:00,494.60535377839943
2024-02-13 12:16:00-05:00,494.6067366254223
2024-02-13 12:17:00-05:00,494.608231488191
2024-02-13 12:18:00-05:00,494.60876284328606
2024-02-13 12:19:00-05:00,494.609481142179
2024-02-13 12:20:00-05:00,494.60989877679793
2024-02-13 12:21:00-05:00,494.6125769665675
2024-02-13 12:22:00-05:00,494.6129982384871
2024-02-13 12:23:00-05:00,494.6133599425323
2024-02-13 12:24:00-05:00,494.6139981916485
2024-02-13 12:25:00-05:00,494.61429955995135
2024-02-13 12:26:00-05:00,494.61428427127936
2024-02-13 12:27:00-05:00,494.6139023810171
2024-02-13 12:28:00-05:00,494.61354778373857
2024-02-13 12:29:00-05:00,494.6132994463713
2024-02-13 12:30:00-05:00,494.61336208265163
2024-02-13 12:31:00-05:00,494.6139801110023
2024-02-13 12:32:00-05:00,494.61579918726306
2024-02-13 12:33:00-05:00,494.61774402158403
2024-02-13 12:34:00-05:00,494.6187026640752
2024-02-13 12:35:00-05:00,494.6196566444112
