Datetime,VWAP
2024-02-27 12:17:00-05:00,5068.985808501999
2024-02-27 12:18:00-05:00,5068.97419597614
2024-02-27 12:19:00-05:00,5068.962933731964
2024-02-27 12:20:00-05:00,5068.952904637045
2024-02-27 12:21:00-05:00,5068.94311248906
2024-02-27 12:22:00-05:00,5068.917945939611
2024-02-27 12:23:00-05:00,5068.895039565955
2024-02-27 12:24:00-05:00,5068.873338522564
2024-02-27 12:25:00-05:00,5068.852884600166
2024-02-27 12:26:00-05:00,5068.839229341517
2024-02-27 12:27:00-05:00,5068.828350872996
2024-02-27 12:28:00-05:00,5068.816270383226
2024-02-27 12:29:00-05:00,5068.8027665710715
2024-02-27 12:30:00-05:00,5068.789239595278
2024-02-27 12:31:00-05:00,5068.7798960293385
2024-02-27 12:32:00-05:00,5068.77295395005
2024-02-27 12:33:00-05:00,5068.764259092754
2024-02-27 12:34:00-05:00,5068.752523676475
2024-02-27 12:35:00-05:00,5068.741769625258
2024-02-27 12:36:00-05:00,5068.730630122629
2024-02-27 12:37:00-05:00,5068.709020453676
2024-02-27 12:38:00-05:00,5068.68793144575
2024-02-27 12:39:00-05:00,5068.666264677557
2024-02-27 12:40:00-05:00,5068.645203803285
2024-02-27 12:41:00-05:00,5068.624466888779
2024-02-27 12:42:00-05:00,5068.602855587239
2024-02-27 12:43:00-05:00,5068.578441429777
2024-02-27 12:44:00-05:00,5068.5579408788035
2024-02-27 12:45:00-05:00,5068.538032922662
2024-02-27 12:46:00-05:00,5068.515942568493
2024-02-27 12:47:00-05:00,5068.489256904619
2024-02-27 12:48:00-05:00,5068.467842317358
2024-02-27 12:49:00-05:00,5068.451631954034
2024-02-27 12:50:00-05:00,5068.430820141145
2024-02-27 12:51:00-05:00,5068.40749683907
2024-02-27 12:52:00-05:00,5068.3809532347595
2024-02-27 12:53:00-05:00,5068.359631908062
2024-02-27 12:54:00-05:00,5068.334351084861
2024-02-27 12:55:00-05:00,5068.2887663667825
2024-02-27 12:56:00-05:00,5068.2546164228315
2024-02-27 12:57:00-05:00,5068.225611477713
2024-02-27 12:58:00-05:00,5068.197182387438
2024-02-27 12:59:00-05:00,5068.163990539616
2024-02-27 13:00:00-05:00,5068.1051173687
2024-02-27 13:01:00-05:00,5068.075408504774
2024-02-27 13:02:00-05:00,5068.049568465918
2024-02-27 13:03:00-05:00,5068.029461700253
2024-02-27 13:04:00-05:00,5068.005276116519
2024-02-27 13:05:00-05:00,5067.987396672244
2024-02-27 13:06:00-05:00,5067.976948757846
2024-02-27 13:07:00-05:00,5067.964860606728
2024-02-27 13:08:00-05:00,5067.944400338779
2024-02-27 13:09:00-05:00,5067.932532885019
2024-02-27 13:10:00-05:00,5067.92315655918
2024-02-27 13:11:00-05:00,5067.911532174844
2024-02-27 13:12:00-05:00,5067.901969662613
2024-02-27 13:13:00-05:00,5067.891993781025
2024-02-27 13:14:00-05:00,5067.878458258275
2024-02-27 13:15:00-05:00,5067.868242907496
2024-02-27 13:16:00-05:00,5067.859789158289
2024-02-27 13:17:00-05:00,5067.851245462583
2024-02-27 13:18:00-05:00,5067.841460711406
2024-02-27 13:19:00-05:00,5067.829148595882
2024-02-27 13:20:00-05:00,5067.816413971617
2024-02-27 13:21:00-05:00,5067.799308263097
2024-02-27 13:22:00-05:00,5067.78264320912
2024-02-27 13:23:00-05:00,5067.770436779526
2024-02-27 13:24:00-05:00,5067.762681428692
2024-02-27 13:25:00-05:00,5067.752538462811
2024-02-27 13:26:00-05:00,5067.733443228505
2024-02-27 13:27:00-05:00,5067.721532481986
2024-02-27 13:28:00-05:00,5067.71028469727
2024-02-27 13:29:00-05:00,5067.694496558745
2024-02-27 13:30:00-05:00,5067.677906860371
2024-02-27 13:31:00-05:00,5067.66180120271
2024-02-27 13:32:00-05:00,5067.648449872885
2024-02-27 13:33:00-05:00,5067.635422466562
2024-02-27 13:34:00-05:00,5067.624104146741
2024-02-27 13:35:00-05:00,5067.6117664830945
2024-02-27 13:36:00-05:00,5067.597955968425
2024-02-27 13:37:00-05:00,5067.583734152872
2024-02-27 13:38:00-05:00,5067.571740139349
2024-02-27 13:39:00-05:00,5067.56011312354
2024-02-27 13:40:00-05:00,5067.552608527606
2024-02-27 13:41:00-05:00,5067.540822101536
2024-02-27 13:42:00-05:00,5067.5310128797555
2024-02-27 13:43:00-05:00,5067.523625654343
2024-02-27 13:44:00-05:00,5067.514865186448
2024-02-27 13:45:00-05:00,5067.505594267386
2024-02-27 13:46:00-05:00,5067.492811221663
2024-02-27 13:47:00-05:00,5067.481631818347
2024-02-27 13:48:00-05:00,5067.474453705449
2024-02-27 13:49:00-05:00,5067.467399551592
2024-02-27 13:50:00-05:00,5067.4604573892875
2024-02-27 13:51:00-05:00,5067.452790188068
2024-02-27 13:52:00-05:00,5067.444970861021
2024-02-27 13:53:00-05:00,5067.436062134509
2024-02-27 13:54:00-05:00,5067.429433265111
2024-02-27 13:55:00-05:00,5067.423610805381
2024-02-27 13:56:00-05:00,5067.418850575854
2024-02-27 13:57:00-05:00,5067.416585388786
2024-02-27 13:58:00-05:00,5067.41248864394
2024-02-27 13:59:00-05:00,5067.411827207513
2024-02-27 14:00:00-05:00,5067.415819631038
2024-02-27 14:01:00-05:00,5067.416266185371
2024-02-27 14:02:00-05:00,5067.418852268045
2024-02-27 14:03:00-05:00,5067.419186700442
2024-02-27 14:04:00-05:00,5067.417634295515
2024-02-27 14:05:00-05:00,5067.419365367698
2024-02-27 14:06:00-05:00,5067.42174812086
2024-02-27 14:07:00-05:00,5067.4248056372635
2024-02-27 14:08:00-05:00,5067.425478821739
2024-02-27 14:09:00-05:00,5067.425800945401
2024-02-27 14:10:00-05:00,5067.42907892596
2024-02-27 14:11:00-05:00,5067.431114624381
2024-02-27 14:12:00-05:00,5067.432744998823
2024-02-27 14:13:00-05:00,5067.437048041884
2024-02-27 14:14:00-05:00,5067.4420925785
2024-02-27 14:15:00-05:00,5067.455250897999
2024-02-27 14:16:00-05:00,5067.478878749721
2024-02-27 14:17:00-05:00,5067.501646255079
2024-02-27 14:18:00-05:00,5067.516251143446
2024-02-27 14:19:00-05:00,5067.532898802
2024-02-27 14:20:00-05:00,5067.546553752776
2024-02-27 14:21:00-05:00,5067.559850435916
2024-02-27 14:22:00-05:00,5067.570511433753
2024-02-27 14:23:00-05:00,5067.585474553132
2024-02-27 14:24:00-05:00,5067.599931643202
2024-02-27 14:25:00-05:00,5067.610368874889
2024-02-27 14:26:00-05:00,5067.62015049358
2024-02-27 14:27:00-05:00,5067.629230294274
2024-02-27 14:28:00-05:00,5067.6427916402745
2024-02-27 14:29:00-05:00,5067.654278478006
2024-02-27 14:30:00-05:00,5067.674675516831
2024-02-27 14:31:00-05:00,5067.695298401955
2024-02-27 14:32:00-05:00,5067.719623657616
2024-02-27 14:33:00-05:00,5067.738637172542
2024-02-27 14:34:00-05:00,5067.762391174557
2024-02-27 14:35:00-05:00,5067.782271315229
2024-02-27 14:36:00-05:00,5067.803568554217
2024-02-27 14:37:00-05:00,5067.824715852443
2024-02-27 14:38:00-05:00,5067.83971057578
2024-02-27 14:39:00-05:00,5067.856439304815
2024-02-27 14:40:00-05:00,5067.874737370124
2024-02-27 14:41:00-05:00,5067.891447363839
2024-02-27 14:42:00-05:00,5067.904470236439
2024-02-27 14:43:00-05:00,5067.917777817748
2024-02-27 14:44:00-05:00,5067.930400864258
2024-02-27 14:45:00-05:00,5067.945623807209
2024-02-27 14:46:00-05:00,5067.956710518292
2024-02-27 14:47:00-05:00,5067.968047931293
2024-02-27 14:48:00-05:00,5067.982093166956
2024-02-27 14:49:00-05:00,5067.993727818745
2024-02-27 14:50:00-05:00,5068.002757935593
2024-02-27 14:51:00-05:00,5068.013493582924
2024-02-27 14:52:00-05:00,5068.027995601642
2024-02-27 14:53:00-05:00,5068.041294521488
2024-02-27 14:54:00-05:00,5068.054129857404
2024-02-27 14:55:00-05:00,5068.069556706793
2024-02-27 14:56:00-05:00,5068.085985641795
2024-02-27 14:57:00-05:00,5068.102821451257
2024-02-27 14:58:00-05:00,5068.119154880883
2024-02-27 14:59:00-05:00,5068.140909635342
2024-02-27 15:00:00-05:00,5068.165462356788
2024-02-27 15:01:00-05:00,5068.188329377875
2024-02-27 15:02:00-05:00,5068.206236537094
2024-02-27 15:03:00-05:00,5068.225249456876
2024-02-27 15:04:00-05:00,5068.243679516785
2024-02-27 15:05:00-05:00,5068.266212301596
2024-02-27 15:06:00-05:00,5068.285232536918
2024-02-27 15:07:00-05:00,5068.306616052556
2024-02-27 15:08:00-05:00,5068.323343059881
2024-02-27 15:09:00-05:00,5068.345116216795
2024-02-27 15:10:00-05:00,5068.370143146804
2024-02-27 15:11:00-05:00,5068.391572241954
2024-02-27 15:12:00-05:00,5068.411817107646
2024-02-27 15:13:00-05:00,5068.432571285972
2024-02-27 15:14:00-05:00,5068.4500497705485
2024-02-27 15:15:00-05:00,5068.47105937464
2024-02-27 15:16:00-05:00,5068.489139042449
2024-02-27 15:17:00-05:00,5068.503483051573
2024-02-27 15:18:00-05:00,5068.517318122111
2024-02-27 15:19:00-05:00,5068.536902032441
2024-02-27 15:20:00-05:00,5068.551476001278
2024-02-27 15:21:00-05:00,5068.565818747023
2024-02-27 15:22:00-05:00,5068.583710257522
2024-02-27 15:23:00-05:00,5068.602222394334
2024-02-27 15:24:00-05:00,5068.624187772805
2024-02-27 15:25:00-05:00,5068.644919958985
2024-02-27 15:26:00-05:00,5068.665799357242
2024-02-27 15:27:00-05:00,5068.696158019027
2024-02-27 15:28:00-05:00,5068.71998701668
2024-02-27 15:29:00-05:00,5068.741683324853
2024-02-27 15:30:00-05:00,5068.765901101495
2024-02-27 15:31:00-05:00,5068.788155592898
2024-02-27 15:32:00-05:00,5068.807342720815
2024-02-27 15:33:00-05:00,5068.8278563894255
2024-02-27 15:34:00-05:00,5068.8478213096105
2024-02-27 15:35:00-05:00,5068.867632196004
2024-02-27 15:36:00-05:00,5068.88900813716
2024-02-27 15:37:00-05:00,5068.911388421897
2024-02-27 15:38:00-05:00,5068.932666431185
2024-02-27 15:39:00-05:00,5068.955306823626
2024-02-27 15:40:00-05:00,5068.975825115497
2024-02-27 15:41:00-05:00,5069.004121237535
2024-02-27 15:42:00-05:00,5069.025674150876
2024-02-27 15:43:00-05:00,5069.052750425779
2024-02-27 15:44:00-05:00,5069.091359065994
2024-02-27 15:45:00-05:00,5069.128671301537
2024-02-27 15:46:00-05:00,5069.163217721535
2024-02-27 15:47:00-05:00,5069.201861845178
2024-02-27 15:48:00-05:00,5069.240256895952
2024-02-27 15:49:00-05:00,5069.286389471117
2024-02-27 15:50:00-05:00,5069.359860625902
2024-02-27 15:51:00-05:00,5069.422379781234
2024-02-27 15:52:00-05:00,5069.4822136687335
2024-02-27 15:53:00-05:00,5069.543795376296
2024-02-27 15:54:00-05:00,5069.636467807706
2024-02-27 15:55:00-05:00,5069.738402663316
2024-02-27 15:56:00-05:00,5069.836950016564
2024-02-27 15:57:00-05:00,5069.962491905386
2024-02-27 15:58:00-05:00,5070.116558082802
2024-02-27 15:59:00-05:00,5070.379845024428
2024-02-28 09:30:00-05:00,
2024-02-28 09:31:00-05:00,5061.330078125
2024-02-28 09:32:00-05:00,5060.737281834957
2024-02-28 09:33:00-05:00,5060.152736855205
2024-02-28 09:34:00-05:00,5060.483612245979
2024-02-28 09:35:00-05:00,5061.2506106418605
2024-02-28 09:36:00-05:00,5061.894169147712
2024-02-28 09:37:00-05:00,5062.197457027773
2024-02-28 09:38:00-05:00,5062.39618207961
2024-02-28 09:39:00-05:00,5062.559550926974
2024-02-28 09:40:00-05:00,5062.746797790054
2024-02-28 09:41:00-05:00,5063.082006125255
2024-02-28 09:42:00-05:00,5063.312661417463
2024-02-28 09:43:00-05:00,5063.341602765048
2024-02-28 09:44:00-05:00,5063.457213662273
2024-02-28 09:45:00-05:00,5063.5514076871295
2024-02-28 09:46:00-05:00,5063.652756341755
2024-02-28 09:47:00-05:00,5063.6971856547525
2024-02-28 09:48:00-05:00,5063.8113627650355
2024-02-28 09:49:00-05:00,5063.82162017582
2024-02-28 09:50:00-05:00,5063.736946855059
2024-02-28 09:51:00-05:00,5063.670777741145
2024-02-28 09:52:00-05:00,5063.58931111443
2024-02-28 09:53:00-05:00,5063.444362423751
2024-02-28 09:54:00-05:00,5063.369989114687
2024-02-28 09:55:00-05:00,5063.320518309517
2024-02-28 09:56:00-05:00,5063.266088535572
2024-02-28 09:57:00-05:00,5063.228557180126
2024-02-28 09:58:00-05:00,5063.182816774263
2024-02-28 09:59:00-05:00,5063.1618595710515
2024-02-28 10:00:00-05:00,5063.13134953933
2024-02-28 10:01:00-05:00,5063.123861781405
2024-02-28 10:02:00-05:00,5063.115333520942
2024-02-28 10:03:00-05:00,5063.155934341694
2024-02-28 10:04:00-05:00,5063.168005353475
2024-02-28 10:05:00-05:00,5063.1841669730675
2024-02-28 10:06:00-05:00,5063.194045299916
2024-02-28 10:07:00-05:00,5063.197162110163
2024-02-28 10:08:00-05:00,5063.279783423485
2024-02-28 10:09:00-05:00,5063.344565212915
2024-02-28 10:10:00-05:00,5063.4361457885025
2024-02-28 10:11:00-05:00,5063.517973964585
2024-02-28 10:12:00-05:00,5063.621920874662
2024-02-28 10:13:00-05:00,5063.682419340255
2024-02-28 10:14:00-05:00,5063.730542105222
2024-02-28 10:15:00-05:00,5063.787656873516
2024-02-28 10:16:00-05:00,5063.85239443261
2024-02-28 10:17:00-05:00,5063.897578622523
2024-02-28 10:18:00-05:00,5063.949209165634
2024-02-28 10:19:00-05:00,5063.98781843601
2024-02-28 10:20:00-05:00,5064.012434256871
2024-02-28 10:21:00-05:00,5064.04910825486
2024-02-28 10:22:00-05:00,5064.072363134348
2024-02-28 10:23:00-05:00,5064.094132809334
2024-02-28 10:24:00-05:00,5064.1003641516445
2024-02-28 10:25:00-05:00,5064.126483523018
2024-02-28 10:26:00-05:00,5064.143318787877
2024-02-28 10:27:00-05:00,5064.131371997119
2024-02-28 10:28:00-05:00,5064.137926734198
2024-02-28 10:29:00-05:00,5064.154549854007
2024-02-28 10:30:00-05:00,5064.179030203544
2024-02-28 10:31:00-05:00,5064.225466130499
2024-02-28 10:32:00-05:00,5064.262569826637
2024-02-28 10:33:00-05:00,5064.297201332186
2024-02-28 10:34:00-05:00,5064.347208312325
2024-02-28 10:35:00-05:00,5064.411941072678
2024-02-28 10:36:00-05:00,5064.464449060041
2024-02-28 10:37:00-05:00,5064.510977806551
2024-02-28 10:38:00-05:00,5064.557901717067
2024-02-28 10:39:00-05:00,5064.603892594868
2024-02-28 10:40:00-05:00,5064.649721836326
2024-02-28 10:41:00-05:00,5064.689847832375
2024-02-28 10:42:00-05:00,5064.732480974507
2024-02-28 10:43:00-05:00,5064.784804543534
2024-02-28 10:44:00-05:00,5064.83223242098
2024-02-28 10:45:00-05:00,5064.898270995584
2024-02-28 10:46:00-05:00,5064.950713540638
2024-02-28 10:47:00-05:00,5065.027146628337
2024-02-28 10:48:00-05:00,5065.077133797499
2024-02-28 10:49:00-05:00,5065.133963355578
2024-02-28 10:50:00-05:00,5065.203525257087
2024-02-28 10:51:00-05:00,5065.270649786722
2024-02-28 10:52:00-05:00,5065.325180349298
2024-02-28 10:53:00-05:00,5065.385799487287
2024-02-28 10:54:00-05:00,5065.451598051616
2024-02-28 10:55:00-05:00,5065.501589110605
2024-02-28 10:56:00-05:00,5065.552699600098
2024-02-28 10:57:00-05:00,5065.615724512944
2024-02-28 10:58:00-05:00,5065.694308646048
2024-02-28 10:59:00-05:00,5065.771393647898
2024-02-28 11:00:00-05:00,5065.91207332983
2024-02-28 11:01:00-05:00,5066.001303234002
2024-02-28 11:02:00-05:00,5066.080031735947
2024-02-28 11:03:00-05:00,5066.148945433368
2024-02-28 11:04:00-05:00,5066.227547498697
2024-02-28 11:05:00-05:00,5066.317543668826
2024-02-28 11:06:00-05:00,5066.391875371736
2024-02-28 11:07:00-05:00,5066.463075313344
2024-02-28 11:08:00-05:00,5066.538501441638
2024-02-28 11:09:00-05:00,5066.5941375354905
2024-02-28 11:10:00-05:00,5066.648195760416
2024-02-28 11:11:00-05:00,5066.694929399094
2024-02-28 11:12:00-05:00,5066.753149054114
2024-02-28 11:13:00-05:00,5066.80662794674
2024-02-28 11:14:00-05:00,5066.863230408568
2024-02-28 11:15:00-05:00,5066.922634179621
2024-02-28 11:16:00-05:00,5066.972367368024
2024-02-28 11:17:00-05:00,5067.029195861635
2024-02-28 11:18:00-05:00,5067.0752206623965
2024-02-28 11:19:00-05:00,5067.141329838815
2024-02-28 11:20:00-05:00,5067.198664961052
2024-02-28 11:21:00-05:00,5067.257790346215
2024-02-28 11:22:00-05:00,5067.317081194143
2024-02-28 11:23:00-05:00,5067.36400715345
2024-02-28 11:24:00-05:00,5067.403117859489
2024-02-28 11:25:00-05:00,5067.443731081012
2024-02-28 11:26:00-05:00,5067.482728573813
2024-02-28 11:27:00-05:00,5067.5153179048075
2024-02-28 11:28:00-05:00,5067.555876408057
2024-02-28 11:29:00-05:00,5067.605490549782
2024-02-28 11:30:00-05:00,5067.657486484717
2024-02-28 11:31:00-05:00,5067.691151254386
2024-02-28 11:32:00-05:00,5067.718998936632
2024-02-28 11:33:00-05:00,5067.749944307972
2024-02-28 11:34:00-05:00,5067.776031862292
2024-02-28 11:35:00-05:00,5067.809821497409
2024-02-28 11:36:00-05:00,5067.846687314689
2024-02-28 11:37:00-05:00,5067.892634867173
2024-02-28 11:38:00-05:00,5067.935515139684
2024-02-28 11:39:00-05:00,5067.970805674154
2024-02-28 11:40:00-05:00,5068.014503594377
2024-02-28 11:41:00-05:00,5068.05370736135
2024-02-28 11:42:00-05:00,5068.092929826608
2024-02-28 11:43:00-05:00,5068.128110857403
2024-02-28 11:44:00-05:00,5068.167197606789
2024-02-28 11:45:00-05:00,5068.205790893398
2024-02-28 11:46:00-05:00,5068.243807153706
2024-02-28 11:47:00-05:00,5068.282875546666
2024-02-28 11:48:00-05:00,5068.318643357113
2024-02-28 11:49:00-05:00,5068.351623193965
2024-02-28 11:50:00-05:00,5068.394209194174
2024-02-28 11:51:00-05:00,5068.429433293113
2024-02-28 11:52:00-05:00,5068.459778271115
2024-02-28 11:53:00-05:00,5068.487805353321
2024-02-28 11:54:00-05:00,5068.519054725083
2024-02-28 11:55:00-05:00,5068.548407779678
2024-02-28 11:56:00-05:00,5068.58141518133
2024-02-28 11:57:00-05:00,5068.610450136386
2024-02-28 11:58:00-05:00,5068.639390546544
2024-02-28 11:59:00-05:00,5068.666313304786
2024-02-28 12:00:00-05:00,5068.686456449004
2024-02-28 12:01:00-05:00,5068.7110757564515
2024-02-28 12:02:00-05:00,5068.732707332163
2024-02-28 12:03:00-05:00,5068.756104443824
2024-02-28 12:04:00-05:00,5068.7869514760305
2024-02-28 12:05:00-05:00,5068.811710881818
2024-02-28 12:06:00-05:00,5068.831915454831
2024-02-28 12:07:00-05:00,5068.851822045366
2024-02-28 12:08:00-05:00,5068.871101689687
2024-02-28 12:09:00-05:00,5068.888017252046
2024-02-28 12:10:00-05:00,5068.9092557372305
2024-02-28 12:11:00-05:00,5068.927488904602
2024-02-28 12:12:00-05:00,5068.948420670922
2024-02-28 12:13:00-05:00,5068.968477003641
2024-02-28 12:14:00-05:00,5068.986340202371
2024-02-28 12:15:00-05:00,5069.003398673455
2024-02-28 12:16:00-05:00,5069.018311814279
2024-02-28 12:17:00-05:00,5069.033219149269
2024-02-28 12:18:00-05:00,5069.043065025127
2024-02-28 12:19:00-05:00,5069.04939335178
2024-02-28 12:20:00-05:00,5069.0551150110305
2024-02-28 12:21:00-05:00,5069.058346615863
2024-02-28 12:22:00-05:00,5069.065303756218
2024-02-28 12:23:00-05:00,5069.070500688337
2024-02-28 12:24:00-05:00,5069.079602413653
2024-02-28 12:25:00-05:00,5069.086009828391
2024-02-28 12:26:00-05:00,5069.089837065646
2024-02-28 12:27:00-05:00,5069.085059588409
2024-02-28 12:28:00-05:00,5069.083234092527
2024-02-28 12:29:00-05:00,5069.083934733768
2024-02-28 12:30:00-05:00,5069.08304081639
2024-02-28 12:31:00-05:00,5069.080455262298
2024-02-28 12:32:00-05:00,5069.0738504219835
2024-02-28 12:33:00-05:00,5069.053987161869
2024-02-28 12:34:00-05:00,5069.042416532263
2024-02-28 12:35:00-05:00,5069.032732699886
2024-02-28 12:36:00-05:00,5069.020519649989
2024-02-28 12:37:00-05:00,5069.010507142467
2024-02-28 12:38:00-05:00,5068.996216581491
2024-02-28 12:39:00-05:00,5068.980284247675
2024-02-28 12:40:00-05:00,5068.961835162092
2024-02-28 12:41:00-05:00,5068.94327995275
2024-02-28 12:42:00-05:00,5068.935166699077
2024-02-28 12:43:00-05:00,5068.928345687039
2024-02-28 12:44:00-05:00,5068.921499670989
2024-02-28 12:45:00-05:00,5068.914398774424
2024-02-28 12:46:00-05:00,5068.905810147171
2024-02-28 12:47:00-05:00,5068.899408326038
2024-02-28 12:48:00-05:00,5068.897799988828
2024-02-28 12:49:00-05:00,5068.8958742682935
2024-02-28 12:50:00-05:00,5068.895189007811
2024-02-28 12:51:00-05:00,5068.894876434713
2024-02-28 12:52:00-05:00,5068.890928412688
2024-02-28 12:53:00-05:00,5068.8879956682595
2024-02-28 12:54:00-05:00,5068.886240460965
2024-02-28 12:55:00-05:00,5068.885107083382
2024-02-28 12:56:00-05:00,5068.8847230317
2024-02-28 12:57:00-05:00,5068.883067364359
2024-02-28 12:58:00-05:00,5068.880372828292
2024-02-28 12:59:00-05:00,5068.877213521867
2024-02-28 13:00:00-05:00,5068.869254114868
2024-02-28 13:01:00-05:00,5068.864638934585
2024-02-28 13:02:00-05:00,5068.859819437041
2024-02-28 13:03:00-05:00,5068.852538316187
2024-02-28 13:04:00-05:00,5068.844029907324
2024-02-28 13:05:00-05:00,5068.834972453217
2024-02-28 13:06:00-05:00,5068.826926369598
2024-02-28 13:07:00-05:00,5068.814491812972
2024-02-28 13:08:00-05:00,5068.802412662429
2024-02-28 13:09:00-05:00,5068.7913118214165
2024-02-28 13:10:00-05:00,5068.780936298457
2024-02-28 13:11:00-05:00,5068.770741005556
2024-02-28 13:12:00-05:00,5068.76430195632
2024-02-28 13:13:00-05:00,5068.759675094954
2024-02-28 13:14:00-05:00,5068.75753875094
2024-02-28 13:15:00-05:00,5068.755738861851
2024-02-28 13:16:00-05:00,5068.757819927163
2024-02-28 13:17:00-05:00,5068.761476947486
2024-02-28 13:18:00-05:00,5068.765358634697
2024-02-28 13:19:00-05:00,5068.768781084803
2024-02-28 13:20:00-05:00,5068.772295757937
2024-02-28 13:21:00-05:00,5068.776597651794
2024-02-28 13:22:00-05:00,5068.7854823044245
2024-02-28 13:23:00-05:00,5068.793875714951
2024-02-28 13:24:00-05:00,5068.803026189345
2024-02-28 13:25:00-05:00,5068.810726740968
2024-02-28 13:26:00-05:00,5068.826656295161
2024-02-28 13:27:00-05:00,5068.838716055623
2024-02-28 13:28:00-05:00,5068.8511347512895
2024-02-28 13:29:00-05:00,5068.864948795642
2024-02-28 13:30:00-05:00,5068.888895876132
2024-02-28 13:31:00-05:00,5068.914147030936
2024-02-28 13:32:00-05:00,5068.932427916636
2024-02-28 13:33:00-05:00,5068.948084981053
2024-02-28 13:34:00-05:00,5068.965436569098
2024-02-28 13:35:00-05:00,5068.984057053159
2024-02-28 13:36:00-05:00,5068.999632460898
2024-02-28 13:37:00-05:00,5069.012974125761
2024-02-28 13:38:00-05:00,5069.031513114042
2024-02-28 13:39:00-05:00,5069.047778950321
2024-02-28 13:40:00-05:00,5069.073519770142
2024-02-28 13:41:00-05:00,5069.088428913712
2024-02-28 13:42:00-05:00,5069.10449295582
2024-02-28 13:43:00-05:00,5069.120084493405
2024-02-28 13:44:00-05:00,5069.137336784099
2024-02-28 13:45:00-05:00,5069.152544978723
2024-02-28 13:46:00-05:00,5069.170357395894
2024-02-28 13:47:00-05:00,5069.185097151611
2024-02-28 13:48:00-05:00,5069.195984763432
2024-02-28 13:49:00-05:00,5069.206420372971
2024-02-28 13:50:00-05:00,5069.218045688994
2024-02-28 13:51:00-05:00,5069.226785056948
2024-02-28 13:52:00-05:00,5069.237063092905
2024-02-28 13:53:00-05:00,5069.2507262873005
2024-02-28 13:54:00-05:00,5069.266076778967
2024-02-28 13:55:00-05:00,5069.281189642049
2024-02-28 13:56:00-05:00,5069.295121668643
2024-02-28 13:57:00-05:00,5069.305828782662
2024-02-28 13:58:00-05:00,5069.318943325923
2024-02-28 13:59:00-05:00,5069.333951437402
2024-02-28 14:00:00-05:00,5069.351977249525
2024-02-28 14:01:00-05:00,5069.369177888442
2024-02-28 14:02:00-05:00,5069.3831090441645
2024-02-28 14:03:00-05:00,5069.3986495772615
2024-02-28 14:04:00-05:00,5069.413548289292
2024-02-28 14:05:00-05:00,5069.424721021361
2024-02-28 14:06:00-05:00,5069.4353436391875
2024-02-28 14:07:00-05:00,5069.441885790145
2024-02-28 14:08:00-05:00,5069.445393528059
2024-02-28 14:09:00-05:00,5069.44994475694
2024-02-28 14:10:00-05:00,5069.450404298227
2024-02-28 14:11:00-05:00,5069.44282957318
2024-02-28 14:12:00-05:00,5069.4392514069295
2024-02-28 14:13:00-05:00,5069.429718752684
2024-02-28 14:14:00-05:00,5069.420290768279
2024-02-28 14:15:00-05:00,5069.406486386953
2024-02-28 14:16:00-05:00,5069.396296369614
2024-02-28 14:17:00-05:00,5069.3901271705045
2024-02-28 14:18:00-05:00,5069.38885543658
2024-02-28 14:19:00-05:00,5069.3891041519955
2024-02-28 14:20:00-05:00,5069.38838756161
2024-02-28 14:21:00-05:00,5069.387270132508
2024-02-28 14:22:00-05:00,5069.386708155779
2024-02-28 14:23:00-05:00,5069.387499608876
2024-02-28 14:24:00-05:00,5069.387213928983
2024-02-28 14:25:00-05:00,5069.387575339499
2024-02-28 14:26:00-05:00,5069.384346543558
2024-02-28 14:27:00-05:00,5069.3815045163365
2024-02-28 14:28:00-05:00,5069.378298529239
2024-02-28 14:29:00-05:00,5069.369602099767
2024-02-28 14:30:00-05:00,5069.356643492189
2024-02-28 14:31:00-05:00,5069.344899142111
2024-02-28 14:32:00-05:00,5069.33163276108
2024-02-28 14:33:00-05:00,5069.319738460835
2024-02-28 14:34:00-05:00,5069.306744953226
2024-02-28 14:35:00-05:00,5069.2862949796045
2024-02-28 14:36:00-05:00,5069.265193953999
2024-02-28 14:37:00-05:00,5069.239153163342
2024-02-28 14:38:00-05:00,5069.223263802206
2024-02-28 14:39:00-05:00,5069.209022589381
2024-02-28 14:40:00-05:00,5069.1926922292605
2024-02-28 14:41:00-05:00,5069.173919430694
2024-02-28 14:42:00-05:00,5069.158241948169
2024-02-28 14:43:00-05:00,5069.1437904641225
2024-02-28 14:44:00-05:00,5069.128937602574
2024-02-28 14:45:00-05:00,5069.114465711338
2024-02-28 14:46:00-05:00,5069.103046561959
2024-02-28 14:47:00-05:00,5069.092165133379
2024-02-28 14:48:00-05:00,5069.080964903121
2024-02-28 14:49:00-05:00,5069.068222842142
2024-02-28 14:50:00-05:00,5069.051856414704
2024-02-28 14:51:00-05:00,5069.022217579101
2024-02-28 14:52:00-05:00,5069.005591268728
2024-02-28 14:53:00-05:00,5068.988189759205
2024-02-28 14:54:00-05:00,5068.974721351974
2024-02-28 14:55:00-05:00,5068.964067588825
2024-02-28 14:56:00-05:00,5068.957611678224
2024-02-28 14:57:00-05:00,5068.952183586546
2024-02-28 14:58:00-05:00,5068.947731156606
2024-02-28 14:59:00-05:00,5068.9441549289695
2024-02-28 15:00:00-05:00,5068.942144043388
2024-02-28 15:01:00-05:00,5068.942882994793
2024-02-28 15:02:00-05:00,5068.947751085997
2024-02-28 15:03:00-05:00,5068.951302768214
2024-02-28 15:04:00-05:00,5068.954131166639
