Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
SOXL,13.22,Put,13,2022-09-09,9,0.57,0.59,0.61,0.52,1233,389,3.17,121.84%,-0.30843,2022-08-31
TQQQ,27.14,Put,24,2022-09-23,23,1.04,1.11,1.17,0.99,2246,711,3.16,100.13%,-0.236667,2022-08-31
SOXL,13.22,Call,15,2022-09-02,2,0.19,0.21,0.22,0.21,9427,3004,3.14,131.74%,0.264859,2022-08-31
SQQQ,46.47,Put,44.5,2022-09-02,2,0.96,1.04,1.11,1.04,789,252,3.13,108.81%,-0.386855,2022-08-31
XLC,54.42,Call,60,2024-01-19,506,2.5,4.4,6.3,5.7,1500,480,3.13,28.48%,0.481631,2022-08-31
SPY,392.78,Call,410,2022-09-09,9,0.86,0.87,0.88,0.87,12575,4018,3.13,20.84%,0.135033,2022-08-31
SPY,392.78,Call,399,2022-09-09,9,4.01,4.03,4.05,3.99,3966,1270,3.12,22.95%,0.403727,2022-08-31
XLI,92.5,Put,90,2022-09-16,16,0.54,0.76,0.98,0.81,4112,1319,3.12,25.43%,-0.262771,2022-08-31
QQQ,296.94,Call,307,2022-09-02,2,0.66,0.67,0.67,0.66,9149,2932,3.12,34.66%,0.164146,2022-08-31
SPY,392.78,Put,388,2022-09-07,7,1.85,1.86,1.87,1.85,4518,1452,3.11,21.22%,-0.259849,2022-08-31
QQQ,296.94,Put,302,2022-09-02,2,4.22,4.26,4.29,4.35,12724,4111,3.1,30.29%,-0.652061,2022-08-31
QQQ,296.94,Call,300,2022-09-06,6,3.88,3.91,3.93,3.96,2859,925,3.09,27.54%,0.482652,2022-08-31
SQQQ,46.47,Put,45,2022-09-02,2,1.19,1.26,1.33,1.25,1731,562,3.08,107.85%,-0.440635,2022-08-31
QQQ,296.94,Put,302.5,2022-09-02,2,4.52,4.55,4.58,4.56,6877,2238,3.07,29.88%,-0.681303,2022-08-31
SPY,392.78,Call,402,2022-09-07,7,1.93,1.94,1.95,1.96,4536,1486,3.05,20.63%,0.28113,2022-08-31
SPY,392.78,Put,398,2022-09-14,14,8.19,8.22,8.24,8.21,3217,1059,3.04,21.86%,-0.555023,2022-08-31
XHB,59.32,Put,61,2022-12-16,107,2.7,5.05,7.4,5,755,251,3.01,35.03%,-0.494479,2022-08-31
IWM,182.02,Call,183,2022-08-31,0,0.3,0.36,0.41,0.44,1039,345,3.01,0.00%,0,2022-08-31
EFA,60.93,Put,61,2022-11-18,79,2.03,2.1,2.17,2.05,16243,5395,3.01,19.85%,-0.449083,2022-08-31
USO,72,Call,75,2022-09-02,2,0.42,0.45,0.48,0.45,976,325,3,52.81%,0.264303,2022-08-31
XLU,74,Call,76.5,2022-09-09,9,0.16,0.17,0.18,0.16,751,251,2.99,17.56%,0.151992,2022-08-31
SPY,392.78,Call,404,2022-09-07,7,1.38,1.39,1.4,1.37,3084,1038,2.97,20.24%,0.221255,2022-08-31
GDXJ,28.88,Call,30,2022-09-16,16,0.93,0.96,0.98,0.95,2299,777,2.96,45.65%,0.463851,2022-08-31
QQQ,296.94,Put,298,2022-09-02,2,2.27,2.29,2.31,2.3,20736,7008,2.96,32.91%,-0.42463,2022-08-31
SPY,392.78,Put,372,2022-09-07,7,0.17,0.18,0.18,0.17,545,185,2.95,23.96%,-0.03267,2022-08-31
JETS,17.12,Call,18,2022-10-21,51,0.63,0.66,0.68,0.74,938,320,2.93,38.27%,0.403658,2022-08-31
KRE,62.59,Call,60,2024-01-19,506,7.55,10.03,12.5,9.89,1500,512,2.93,29.08%,0.616895,2022-08-31
SQQQ,46.47,Put,44,2022-09-02,2,0.76,0.82,0.87,0.82,1903,652,2.92,106.80%,-0.331997,2022-08-31
QQQ,296.94,Put,299,2022-09-02,2,2.69,2.72,2.74,2.72,52542,18011,2.92,32.44%,-0.478923,2022-08-31
SLV,16.36,Call,16,2022-09-23,23,0.86,0.87,0.88,0.95,576,200,2.88,31.47%,0.694607,2022-08-31
SPY,392.78,Call,398,2022-09-09,9,4.48,4.5,4.52,4.51,6473,2257,2.87,23.26%,0.43202,2022-08-31
SPY,392.78,Call,406,2022-09-02,2,0.35,0.36,0.36,0.36,19073,6724,2.84,27.66%,0.095603,2022-08-31
SPY,392.78,Put,397,2022-09-12,12,6.67,6.7,6.72,6.67,1372,487,2.82,20.14%,-0.540327,2022-08-31
SPY,392.78,Call,397,2022-09-09,9,4.97,4.99,5.01,4.95,5322,1890,2.82,23.46%,0.459697,2022-08-31
TQQQ,27.14,Call,28,2022-09-02,2,0.75,0.78,0.8,0.8,10099,3586,2.82,108.06%,0.482631,2022-08-31
SPY,392.78,Put,390,2022-09-02,2,1.17,1.17,1.18,1.18,86944,30878,2.82,26.85%,-0.249496,2022-08-31
XOP,142.11,Put,140,2022-09-02,2,0.8,0.88,0.96,0.91,996,355,2.81,62.63%,-0.228433,2022-08-31
QQQ,296.94,Put,279,2022-09-09,9,0.66,0.67,0.68,0.7,756,271,2.79,33.98%,-0.08876,2022-08-31
FEZ,33.84,Put,30,2024-01-19,506,2.55,2.83,3.1,2.75,1162,420,2.77,29.66%,-0.296838,2022-08-31
QQQ,296.94,Call,304,2022-09-06,6,2.13,2.15,2.16,2.14,2341,851,2.75,26.23%,0.329485,2022-08-31
SPY,392.78,Call,410,2022-09-07,7,0.42,0.43,0.44,0.43,4402,1599,2.75,19.42%,0.088498,2022-08-31
SPY,392.78,Put,383,2022-09-07,7,0.91,0.92,0.92,0.96,690,252,2.74,21.90%,-0.146281,2022-08-31
TQQQ,27.14,Call,29,2022-10-21,51,3,3.08,3.15,3.05,691,252,2.74,84.78%,0.514724,2022-08-31
IWM,182.02,Call,185,2023-03-17,198,14.5,14.59,14.68,14.78,1001,365,2.74,26.75%,0.542449,2022-08-31
SPY,392.78,Put,387,2022-09-02,2,0.59,0.6,0.6,0.59,11672,4309,2.71,26.95%,-0.144456,2022-08-31
GDX,23.37,Call,24,2022-09-02,2,0.24,0.26,0.27,0.28,1242,460,2.7,49.00%,0.415841,2022-08-31
SPY,392.78,Call,401,2022-09-07,7,2.25,2.26,2.27,2.27,4570,1693,2.7,20.85%,0.313253,2022-08-31
QQQ,296.94,Call,324,2022-10-21,51,3.64,3.66,3.68,4.03,5190,1919,2.7,25.92%,0.227967,2022-08-31
QQQ,296.94,Call,295,2022-09-23,23,12.11,12.19,12.27,12.08,711,264,2.69,32.72%,0.590404,2022-08-31
EEM,39.07,Call,43,2022-10-21,51,0.14,0.17,0.19,0.21,11138,4170,2.67,19.34%,0.121003,2022-08-31
SPY,392.78,Call,410,2022-09-02,2,0.11,0.11,0.12,0.12,31295,11742,2.67,27.70%,0.037312,2022-08-31
SPY,392.78,Put,385,2022-09-07,7,1.22,1.23,1.24,1.23,5384,2025,2.66,21.66%,-0.186739,2022-08-31
XOP,142.11,Put,131,2022-09-02,2,0.05,0.11,0.18,0.25,506,191,2.65,75.67%,-0.035084,2022-08-31
QQQ,296.94,Call,305,2022-09-12,12,3.64,3.66,3.68,3.61,1608,606,2.65,27.64%,0.366006,2022-08-31
SPY,392.78,Put,398,2022-09-09,9,6.69,6.72,6.74,6.67,8785,3309,2.65,21.05%,-0.576736,2022-08-31
SPY,392.78,Put,398,2022-09-07,7,5.73,5.76,5.78,6.04,6414,2426,2.64,19.31%,-0.597834,2022-08-31
SOXS,50.82,Call,50,2022-09-02,2,1.1,1.2,1.3,1.05,855,325,2.63,138.32%,0.372984,2022-08-31
SQQQ,46.47,Call,44.5,2022-09-02,2,1.77,1.83,1.89,1.8,2499,952,2.63,98.24%,0.621896,2022-08-31
QQQ,296.94,Put,297,2022-09-02,2,1.89,1.92,1.94,1.92,9817,3728,2.63,33.23%,-0.372525,2022-08-31
TLT,109.9,Put,112,2022-09-02,2,0.99,1.09,1.18,1.09,18985,7216,2.63,31.15%,-0.513689,2022-08-31
EWZ,30.82,Put,31,2022-10-21,51,2.26,2.3,2.35,2.33,5056,1928,2.62,41.58%,-0.53062,2022-08-31
TQQQ,27.14,Call,39,2022-09-30,30,0.14,0.19,0.23,0.2,573,220,2.6,76.91%,0.07857,2022-08-31
SPY,392.78,Call,398,2022-09-07,7,3.43,3.45,3.46,3.42,4204,1622,2.59,21.44%,0.413069,2022-08-31
SPY,392.78,Put,384,2022-09-07,7,1.06,1.07,1.07,1.08,2512,974,2.58,21.80%,-0.165808,2022-08-31
UNG,31.58,Call,31,2022-09-02,2,1.03,1.09,1.14,1.13,2073,806,2.57,82.03%,0.645895,2022-08-31
SQQQ,46.47,Call,45,2022-09-02,2,1.51,1.56,1.6,1.54,16368,6369,2.57,99.89%,0.561754,2022-08-31
SQQQ,46.47,Call,44,2022-09-09,9,3.1,3.15,3.2,3.05,2013,790,2.55,84.94%,0.619518,2022-08-31
QQQ,296.94,Put,296,2022-09-06,6,2.36,2.39,2.41,2.51,2529,996,2.54,25.15%,-0.357748,2022-08-31
SPY,392.78,Put,376,2022-09-30,30,4.8,4.81,4.83,4.8,4183,1645,2.54,27.50%,-0.248568,2022-08-31
ARKK,41.25,Call,42,2022-10-21,51,3.7,3.78,3.85,3.8,704,278,2.53,61.76%,0.541103,2022-08-31
QQQ,296.94,Call,308,2022-09-06,6,0.99,1.01,1.02,1.02,1295,513,2.52,25.21%,0.193525,2022-08-31
XLE,79.49,Call,84,2022-09-09,9,0.61,0.66,0.7,0.67,1729,685,2.52,37.74%,0.244138,2022-08-31
SPY,392.78,Put,361,2022-09-09,9,0.21,0.22,0.22,0.23,1826,724,2.52,30.78%,-0.028726,2022-08-31
SPY,392.78,Put,374,2022-09-07,7,0.23,0.24,0.24,0.23,593,237,2.5,23.49%,-0.04325,2022-08-31
IWM,182.02,Call,186,2022-09-02,2,0.74,0.75,0.76,0.75,1508,603,2.5,31.43%,0.285203,2022-08-31
SPY,392.78,Put,395,2022-09-07,7,4.25,4.26,4.27,4.25,11081,4436,2.5,20.01%,-0.485945,2022-08-31
SQQQ,46.47,Put,43,2022-09-02,2,0.44,0.48,0.52,0.47,3506,1407,2.49,102.79%,-0.226461,2022-08-31
SPY,392.78,Call,404,2022-09-06,6,1.05,1.06,1.07,1.05,6041,2429,2.49,19.54%,0.193905,2022-08-31
SPY,392.78,Call,393,2022-09-06,6,5.57,5.6,5.62,5.37,564,227,2.48,21.78%,0.58575,2022-08-31
QQQ,296.94,Call,300,2022-09-07,7,4.43,4.46,4.48,4.48,1928,777,2.48,28.94%,0.486953,2022-08-31
SPY,392.78,Call,400,2022-09-23,23,6.76,6.78,6.8,6.54,2019,815,2.48,22.37%,0.428746,2022-08-31
SPY,392.78,Put,390,2022-09-06,6,1.91,1.92,1.93,1.9,14105,5763,2.45,19.94%,-0.296714,2022-08-31
GLD,158.38,Put,159.5,2022-09-02,2,0.9,0.92,0.93,0.96,733,300,2.44,17.09%,-0.5398,2022-08-31
SPY,392.78,Call,403,2022-09-06,6,1.28,1.29,1.3,1.3,4097,1708,2.4,19.86%,0.226103,2022-08-31
QQQ,296.94,Call,310,2022-09-14,14,2.79,2.81,2.83,2.72,737,309,2.39,28.67%,0.278321,2022-08-31
SQQQ,46.47,Call,44.5,2022-09-09,9,2.81,2.9,2.98,2.88,846,354,2.39,85.14%,0.586788,2022-08-31
DIA,314.02,Call,318,2022-09-02,2,1.25,1.27,1.29,1.17,1075,451,2.38,24.05%,0.342159,2022-08-31
QQQ,296.94,Put,300,2022-09-02,2,3.15,3.18,3.2,3.15,60340,25487,2.37,31.46%,-0.535754,2022-08-31
EWZ,30.82,Put,30.5,2022-09-09,9,0.69,0.71,0.72,0.63,856,363,2.36,35.82%,-0.497423,2022-08-31
JDST,15.89,Call,14.5,2022-09-09,9,1.1,1.2,1.3,1.2,500,213,2.35,85.70%,0.663475,2022-08-31
SPY,392.78,Put,399,2022-09-02,2,5.13,5.15,5.18,5.13,38065,16190,2.35,24.14%,-0.701131,2022-08-31
URA,22.93,Call,22,2022-10-21,51,2.6,2.7,2.8,2.7,4408,1880,2.34,60.10%,0.637429,2022-08-31
SOXL,13.22,Call,14,2022-09-16,16,1.36,1.4,1.44,1.36,782,336,2.33,114.22%,0.553728,2022-08-31
DIA,314.02,Put,318,2022-09-02,2,3.25,3.33,3.4,3.25,1923,824,2.33,19.74%,-0.691153,2022-08-31
SPY,392.78,Call,406,2022-09-06,6,0.7,0.71,0.71,0.7,5072,2181,2.33,19.31%,0.141546,2022-08-31
XLE,79.49,Put,83,2022-09-09,9,3.25,3.5,3.75,3.35,700,302,2.32,35.56%,-0.699474,2022-08-31
SPY,392.78,Put,400,2022-12-30,121,22.82,22.93,23.04,22.98,16729,7206,2.32,23.55%,-0.497201,2022-08-31
SQQQ,46.47,Call,44,2022-09-02,2,2.1,2.15,2.19,2.1,7915,3432,2.31,97.26%,0.680761,2022-08-31
TQQQ,27.14,Call,29.5,2022-09-02,2,0.26,0.27,0.27,0.27,9961,4309,2.31,102.12%,0.229322,2022-08-31
SPY,392.78,Put,385,2022-09-02,2,0.35,0.36,0.36,0.35,23434,10155,2.31,27.02%,-0.093911,2022-08-31
SPY,392.78,Call,395,2022-09-06,6,4.41,4.43,4.44,4.45,2175,944,2.3,21.32%,0.513967,2022-08-31
TQQQ,27.14,Call,29,2022-09-09,9,0.97,1,1.02,1,3844,1679,2.29,85.24%,0.404438,2022-08-31
QQQ,296.94,Put,304,2022-09-06,6,6.21,6.25,6.29,6.4,1458,640,2.28,22.23%,-0.701892,2022-08-31
EEM,39.07,Call,44,2023-01-20,142,0.36,0.44,0.52,0.5,20020,8792,2.28,19.37%,0.198704,2022-08-31
IGV,281.28,Put,260,2022-09-16,16,1.95,2.13,2.3,2.25,1524,671,2.27,41.24%,-0.167284,2022-08-31
QQQ,296.94,Call,354,2022-12-16,107,2.03,2.06,2.09,2.2,504,224,2.25,23.65%,0.116027,2022-08-31
SPY,392.78,Call,403,2022-09-07,7,1.64,1.65,1.66,1.64,3784,1683,2.25,20.38%,0.249904,2022-08-31
SPY,392.78,Put,397,2022-09-09,9,6.18,6.21,6.23,6.39,7087,3156,2.25,21.31%,-0.545967,2022-08-31
SPY,392.78,Put,402,2022-08-31,0,6.33,6.53,6.73,6.44,12114,5390,2.25,0.00%,0,2022-08-31
IWM,182.02,Call,188,2022-09-02,2,0.29,0.3,0.3,0.3,1535,684,2.24,30.34%,0.143441,2022-08-31
SPY,392.78,Put,401,2022-09-02,2,6.46,6.54,6.62,6.51,9434,4215,2.24,22.61%,-0.806096,2022-08-31
GLD,158.38,Call,160,2022-09-02,2,0.57,0.59,0.6,0.55,923,413,2.23,19.00%,0.378604,2022-08-31
SPY,392.78,Put,391,2022-09-06,6,2.2,2.21,2.22,2.21,4310,1934,2.23,19.76%,-0.330911,2022-08-31
QQQ,296.94,Put,300,2022-09-12,12,6.01,6.04,6.06,5.97,2554,1153,2.22,26.49%,-0.506941,2022-08-31
TQQQ,27.14,Call,27,2022-09-02,2,1.3,1.36,1.41,1.43,2845,1282,2.22,109.99%,0.657403,2022-08-31
SPY,392.78,Call,407,2022-09-02,2,0.26,0.27,0.27,0.26,15329,6909,2.22,27.24%,0.073637,2022-08-31
SPY,392.78,Call,396,2022-09-19,19,7.72,7.75,7.78,7.68,535,242,2.21,22.44%,0.49704,2022-08-31
QQQ,296.94,Put,282,2022-09-09,9,0.92,0.93,0.94,0.79,663,300,2.21,33.04%,-0.119189,2022-08-31
EWZ,30.82,Call,31,2022-10-21,51,1.84,1.88,1.91,1.88,5471,2470,2.21,49.41%,0.479428,2022-08-31
TQQQ,27.14,Put,27.5,2022-09-02,2,0.7,0.72,0.74,0.7,4308,1961,2.2,103.80%,-0.426326,2022-08-31
EWZ,30.82,Call,35,2022-10-21,51,0.58,0.64,0.69,0.65,6789,3087,2.2,47.36%,0.226339,2022-08-31
SPY,392.78,Put,387,2022-09-07,7,1.62,1.63,1.64,1.61,927,423,2.19,21.43%,-0.234293,2022-08-31
QQQ,296.94,Call,296,2022-09-02,2,5.43,5.47,5.51,5.52,809,371,2.18,40.76%,0.648882,2022-08-31
QQQ,296.94,Put,301,2022-09-09,9,5.99,6.02,6.04,6.15,2992,1371,2.18,27.48%,-0.541555,2022-08-31
XLE,79.49,Put,77.5,2022-09-02,2,0.21,0.24,0.26,0.25,576,265,2.17,51.26%,-0.154219,2022-08-31
SPY,392.78,Call,390,2022-09-02,2,6.81,6.87,6.92,6.86,1780,819,2.17,31.87%,0.716655,2022-08-31
QQQ,296.94,Put,298,2022-09-06,6,3.1,3.13,3.15,3.13,2519,1159,2.17,24.65%,-0.437302,2022-08-31
QQQ,296.94,Call,304,2022-09-07,7,2.61,2.63,2.65,2.5,694,321,2.16,27.48%,0.350256,2022-08-31
IWM,182.02,Put,184,2022-09-07,7,2.8,2.82,2.84,2.82,713,330,2.16,25.43%,-0.521754,2022-08-31
QQQ,296.94,Put,297,2022-09-09,9,4.24,4.27,4.29,4.49,1181,546,2.16,28.78%,-0.421135,2022-08-31
XBI,83.13,Call,100,2022-11-18,79,1.56,1.67,1.77,1.72,1631,755,2.16,40.94%,0.20857,2022-08-31
SPY,392.78,Put,399,2022-09-07,7,6.3,6.32,6.35,6.28,2715,1256,2.16,19.04%,-0.635701,2022-08-31
SPY,392.78,Put,394,2022-09-06,6,3.3,3.32,3.33,3.28,5820,2691,2.16,19.32%,-0.445146,2022-08-31
SPY,392.78,Put,383,2022-09-02,2,0.19,0.2,0.2,0.2,7379,3413,2.16,27.16%,-0.058272,2022-08-31
QQQ,296.94,Call,305,2022-09-23,23,6.69,6.73,6.77,6.8,712,333,2.14,30.37%,0.42193,2022-08-31
TQQQ,27.14,Put,26.5,2022-09-02,2,0.29,0.33,0.37,0.32,3828,1800,2.13,101.49%,-0.247806,2022-08-31
SPY,392.78,Put,424,2022-09-26,26,29.96,30.27,30.58,30.06,1191,563,2.12,22.33%,-0.875607,2022-08-31
QQQ,296.94,Put,297,2022-09-06,6,2.72,2.74,2.76,2.8,2566,1212,2.12,24.91%,-0.396703,2022-08-31
SPY,392.78,Put,392,2022-09-07,7,3.04,3.05,3.05,3.07,3848,1813,2.12,20.60%,-0.381134,2022-08-31
QQQ,296.94,Call,305,2022-10-21,51,10.81,10.85,10.88,10.7,14958,7064,2.12,29.32%,0.461687,2022-08-31
QQQ,296.94,Put,260,2022-09-23,23,0.99,1,1.01,1.03,750,356,2.11,39.99%,-0.071923,2022-08-31
QQQ,296.94,Call,306,2022-09-02,2,0.86,0.87,0.88,0.87,15622,7396,2.11,35.25%,0.201609,2022-08-31
USO,72,Put,72.5,2022-09-02,2,0.84,0.87,0.9,0.9,506,241,2.1,55.06%,-0.409571,2022-08-31
SPY,392.78,Put,403,2022-09-07,7,8.93,8.96,8.98,9.27,1197,570,2.1,17.71%,-0.783325,2022-08-31
SPY,392.78,Put,381,2022-09-07,7,0.67,0.68,0.68,0.67,1544,742,2.08,22.12%,-0.112544,2022-08-31
XOP,142.11,Put,130,2023-01-20,142,10.7,10.85,11,10.75,2400,1152,2.08,51.42%,-0.303506,2022-08-31
QQQ,296.94,Put,300,2022-09-06,6,3.98,4.01,4.04,4,6998,3366,2.08,23.90%,-0.52266,2022-08-31
TQQQ,27.14,Call,25,2022-09-02,2,2.77,2.91,3.05,2.97,789,381,2.07,126.53%,0.882106,2022-08-31
ARKK,41.25,Call,43,2022-09-16,16,1.57,1.61,1.65,1.7,1361,658,2.07,59.88%,0.441519,2022-08-31
SPY,392.78,Put,388,2022-09-02,2,0.75,0.76,0.77,0.75,17504,8468,2.07,26.89%,-0.175337,2022-08-31
XLE,79.49,Call,81,2022-09-09,9,1.54,1.67,1.79,1.83,737,357,2.06,37.85%,0.468541,2022-08-31
QQQ,296.94,Put,305,2022-09-06,6,6.82,6.89,6.95,7.1,1675,817,2.05,21.45%,-0.748812,2022-08-31
KWEB,29.33,Put,26.5,2022-09-16,16,0.19,0.21,0.22,0.21,1833,900,2.04,51.91%,-0.123996,2022-08-31
KRE,62.59,Put,61,2024-01-19,506,4.5,6.98,9.45,6.95,1001,494,2.03,28.89%,-0.382416,2022-08-31
QQQ,296.94,Call,310,2022-09-02,2,0.26,0.27,0.28,0.28,16523,8191,2.02,33.89%,0.082579,2022-08-31
EWZ,30.82,Call,26,2022-09-16,16,4.5,4.58,4.65,4.75,564,280,2.01,54.26%,0.936328,2022-08-31
HYG,73.94,Call,74.5,2022-09-02,2,0.23,0.26,0.29,0.24,1026,510,2.01,10.41%,0.517144,2022-08-31
SPY,392.78,Call,404,2022-09-09,9,2.15,2.17,2.18,2.19,3638,1811,2.01,21.81%,0.267006,2022-08-31
QQQ,296.94,Call,306,2022-09-07,7,1.92,1.94,1.95,1.87,1279,640,2,26.88%,0.284295,2022-08-31
SPY,392.78,Put,230,2022-10-21,51,0.12,0.13,0.13,0.13,5030,2511,2,58.02%,-0.004531,2022-08-31
TQQQ,27.14,Call,27.5,2022-09-02,2,0.98,1.02,1.06,1.05,1075,539,1.99,108.34%,0.57201,2022-08-31
SPY,392.78,Put,350,2023-03-31,212,13.02,13.11,13.2,12.75,1537,773,1.99,28.21%,-0.236324,2022-08-31
QQQ,296.94,Put,395,2022-09-16,16,95,95.2,95.39,93.63,800,405,1.98,0.00%,0,2022-08-31
EFA,60.93,Put,58,2022-10-21,51,0.81,0.86,0.9,0.83,2787,1405,1.98,24.09%,-0.241417,2022-08-31
SPY,392.78,Put,394,2022-09-07,7,3.81,3.83,3.84,3.86,4030,2034,1.98,20.26%,-0.450026,2022-08-31
XLE,79.49,Call,83,2022-09-02,2,0.21,0.25,0.29,0.29,2743,1391,1.97,46.64%,0.192074,2022-08-31
SPY,392.78,Put,382,2022-09-07,7,0.79,0.8,0.8,0.82,1794,921,1.95,22.10%,-0.129553,2022-08-31
SPY,392.78,Put,395,2022-09-19,19,8.42,8.45,8.48,8.47,2055,1055,1.95,24.03%,-0.482944,2022-08-31
TLT,109.9,Call,117,2022-09-09,9,0.12,0.14,0.15,0.12,508,262,1.94,19.80%,0.077488,2022-08-31
QQQ,296.94,Call,297.5,2022-09-02,2,4.45,4.48,4.51,4.43,1513,781,1.94,39.82%,0.586737,2022-08-31
QQQ,296.94,Put,302,2022-09-06,6,5.02,5.05,5.08,5.13,2489,1280,1.94,23.19%,-0.611693,2022-08-31
SPY,392.78,Put,309,2022-10-21,51,0.76,0.77,0.77,0.75,1466,759,1.93,37.52%,-0.03335,2022-08-31
XLE,79.49,Put,78.5,2022-09-02,2,0.36,0.43,0.49,0.36,836,436,1.92,45.84%,-0.224536,2022-08-31
SPY,392.78,Call,396,2022-09-23,23,8.84,8.87,8.89,8.84,1158,602,1.92,23.11%,0.500444,2022-08-31
SLV,16.36,Call,17,2022-09-09,9,0.15,0.16,0.16,0.16,2149,1127,1.91,30.89%,0.315701,2022-08-31
SPY,392.78,Put,393,2022-09-06,6,2.9,2.91,2.92,2.9,4705,2457,1.91,19.42%,-0.405362,2022-08-31
SPY,392.78,Put,380,2022-09-06,6,0.34,0.35,0.35,0.33,4777,2497,1.91,21.14%,-0.071694,2022-08-31
QQQ,296.94,Call,300,2022-09-12,12,6.01,6.04,6.07,6.01,618,326,1.9,29.02%,0.496191,2022-08-31
SPY,392.78,Put,300,2022-10-07,37,0.35,0.36,0.36,0.35,711,374,1.9,42.47%,-0.017331,2022-08-31
XLF,32.93,Call,33.5,2022-09-09,9,0.24,0.28,0.32,0.29,891,468,1.9,23.08%,0.36198,2022-08-31
QQQ,296.94,Call,303,2022-09-16,16,6.27,6.3,6.33,6.15,1516,797,1.9,31.55%,0.442957,2022-08-31
SQQQ,46.47,Put,43.5,2022-09-02,2,0.59,0.64,0.68,0.69,948,502,1.89,105.24%,-0.278786,2022-08-31
EWZ,30.82,Put,23,2023-03-17,198,1.19,1.26,1.33,1.23,1305,689,1.89,46.70%,-0.1792,2022-08-31
TQQQ,27.14,Put,27.5,2022-09-09,9,1.32,1.35,1.38,1.32,1484,787,1.89,85.31%,-0.43873,2022-08-31
SPY,392.78,Put,401,2022-08-31,0,5.34,5.42,5.49,5.43,20188,10685,1.89,0.00%,0,2022-08-31
SPY,392.78,Call,396,2022-09-12,12,6.01,6.04,6.06,5.88,815,433,1.88,22.33%,0.490098,2022-08-31
SPY,392.78,Call,400,2022-09-12,12,4.05,4.07,4.09,4.04,1722,915,1.88,21.36%,0.38701,2022-08-31
IWM,182.02,Put,180,2022-09-02,2,0.56,0.57,0.57,0.55,20287,10809,1.88,33.57%,-0.214847,2022-08-31
TQQQ,27.14,Call,29.5,2022-09-09,9,0.8,0.83,0.85,0.84,1196,639,1.87,85.55%,0.356509,2022-08-31
QQQ,296.94,Call,302,2022-09-07,7,3.45,3.48,3.5,3.42,1197,641,1.87,28.15%,0.418696,2022-08-31
SQQQ,46.47,Call,46,2022-10-21,51,5.9,6.05,6.2,5.84,798,430,1.86,92.70%,0.557455,2022-08-31
IWM,182.02,Put,177,2022-09-23,23,2.9,2.92,2.93,2.8,1237,666,1.86,31.13%,-0.305332,2022-08-31
SPY,392.78,Call,409,2022-09-02,2,0.15,0.16,0.16,0.15,10371,5573,1.86,27.33%,0.045833,2022-08-31
SPY,392.78,Call,415,2022-09-23,23,1.78,1.8,1.81,1.75,3970,2150,1.85,19.94%,0.172883,2022-08-31
UNG,31.58,Call,28,2022-09-02,2,3.6,3.68,3.75,3.8,528,290,1.82,87.33%,0.973178,2022-08-31
SPY,392.78,Put,392,2022-09-06,6,2.53,2.55,2.56,2.54,5277,2892,1.82,19.61%,-0.367342,2022-08-31
QQQ,296.94,Put,405,2022-09-16,16,104.98,105.15,105.32,103.54,930,515,1.81,0.00%,0,2022-08-31
IWM,182.02,Put,184,2022-09-02,2,2.07,2.09,2.1,2.07,7497,4142,1.81,33.44%,-0.538027,2022-08-31
SPY,392.78,Put,390,2022-09-07,7,2.39,2.4,2.41,2.37,6649,3691,1.8,20.97%,-0.317762,2022-08-31
SPY,392.78,Call,391,2022-09-02,2,6.08,6.11,6.13,6.5,766,428,1.79,31.24%,0.681973,2022-08-31
SPY,392.78,Call,395,2022-09-09,9,6.05,6.07,6.09,6.08,2838,1583,1.79,24.05%,0.514319,2022-08-31
IWM,182.02,Put,185,2022-09-06,6,3.05,3.07,3.09,2.93,790,445,1.78,23.98%,-0.596637,2022-08-31
QQQ,296.94,Call,309,2022-09-09,9,1.86,1.88,1.89,1.82,880,493,1.78,28.16%,0.244426,2022-08-31
QQQ,296.94,Call,310,2022-09-06,6,0.64,0.65,0.66,0.64,5009,2820,1.78,24.50%,0.136294,2022-08-31
QQQ,296.94,Call,298,2022-09-06,6,4.94,5,5.06,4.99,829,469,1.77,28.02%,0.557264,2022-08-31
SPY,392.78,Call,407,2022-09-07,7,0.79,0.8,0.8,0.81,1141,646,1.77,19.75%,0.144907,2022-08-31
TLT,109.9,Call,112.5,2022-09-02,2,0.47,0.53,0.59,0.6,4480,2526,1.77,24.20%,0.382494,2022-08-31
GLD,158.38,Put,181,2022-09-16,16,21.5,21.63,21.75,21.6,610,347,1.76,30.48%,-0.985171,2022-08-31
GLD,158.38,Put,180,2022-09-16,16,20.5,20.63,20.75,20.6,3491,1978,1.76,29.37%,-0.984704,2022-08-31
SPY,392.78,Put,390,2022-09-09,9,3.4,3.42,3.43,3.39,22142,12551,1.76,23.01%,-0.348851,2022-08-31
QQQ,296.94,Call,308,2022-09-07,7,1.36,1.38,1.39,1.32,607,347,1.75,26.30%,0.222895,2022-08-31
SPY,392.78,Call,395,2022-09-07,7,4.93,4.95,4.97,4.96,1979,1131,1.75,22.17%,0.513966,2022-08-31
QQQ,296.94,Call,309,2022-09-02,2,0.36,0.37,0.38,0.36,5779,3300,1.75,33.67%,0.10246,2022-08-31
